id,area,component,kind,label,handlers,disabled,visibilityConditions,title,helpId,testPointers,evidence,reviewFlags
"src/ui/gcode-inspector/InspectorSidebar.tsx:57:11","gcode-inspector","InspectorSidebar","input-control","Mark the cut path with arrows showing direction of travel","{""onChange"":""(event) => props.onArrowsVisibleChange(event.currentTarget.checked)""}","null","[]","Mark the cut path with arrows showing direction of travel","null","[""src/ui/gcode-inspector/InspectorSidebar.test.tsx""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorSourcePane.tsx:127:5","gcode-inspector","SourceRow","native-button","{props.line + 1} {props.badge} {props.text === '' ? ' ' : props.text}","{""onClick"":""() => props.onSelect(props.line)""}","null","[]","`Jump the playhead to line ${props.line + 1}`","null","[""src/ui/gcode-inspector/InspectorSourcePane.test.ts""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorTimeline.tsx:112:9","gcode-inspector","PlaybackTransport","native-button","Restart","{""onClick"":""playback.restart""}","null","[]","Restart preview playback from the beginning","null","[""src/ui/gcode-inspector/InspectorTimeline.test.tsx""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorTimeline.tsx:120:9","gcode-inspector","PlaybackTransport","native-button","`Step back ${STEP_SECONDS} seconds`","{""onClick"":""() => playback.stepBy(-STEP_SECONDS)""}","total <= 0","[]","`Step back ${STEP_SECONDS} seconds`","null","[""src/ui/gcode-inspector/InspectorTimeline.test.tsx""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorTimeline.tsx:130:9","gcode-inspector","PlaybackTransport","native-button","{playback.playing ? 'Pause' : 'Play'}","{""onClick"":""playback.togglePlay""}","total <= 0","[]","playback.playing ? 'Pause preview playback' : 'Play the estimated toolpath'","null","[""src/ui/gcode-inspector/InspectorTimeline.test.tsx""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorTimeline.tsx:140:9","gcode-inspector","PlaybackTransport","native-button","`Step forward ${STEP_SECONDS} seconds`","{""onClick"":""() => playback.stepBy(STEP_SECONDS)""}","total <= 0","[]","`Step forward ${STEP_SECONDS} seconds`","null","[""src/ui/gcode-inspector/InspectorTimeline.test.tsx""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorView.tsx:154:9","gcode-inspector","ViewerHeader","button-component-call","","{}","null","[]","null","null","[""src/ui/gcode-inspector/InspectorView.live.test.tsx""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorView.tsx:156:11","gcode-inspector","ViewerHeader","native-button","{session.liveMode ? 'Preview playback' : 'Watch live run'}","{""onClick"":""() => session.setFollowLive(!session.followLive)""}","null","[""session.live.matched""]","Switch between reported machine progress and local preview playback","null","[""src/ui/gcode-inspector/InspectorView.live.test.tsx""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorView.tsx:167:11","gcode-inspector","ViewerHeader","native-button","{props.sourceVisible ? 'Hide source' : 'Show source'}","{""onClick"":""props.onSourceToggle""}","null","[""props.full""]","Show or hide the G-code source beside the 3D view","null","[""src/ui/gcode-inspector/InspectorView.live.test.tsx""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorViewControls.tsx:42:11","gcode-inspector","InspectorViewControls","native-button","{mode.label}","{""onClick"":""() => props.onCameraModeChange(mode.id)""}","props.disabled","[]","mode.hint","null","[""src/ui/gcode-inspector/InspectorViewControls.test.tsx""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorViewControls.tsx:57:11","gcode-inspector","InspectorViewControls","native-button","{CAMERA_PRESET_LABEL[preset]}","{""onClick"":""() => props.onSelectView(preset)""}","props.disabled","[]","VIEW_HINT[preset]","null","[""src/ui/gcode-inspector/InspectorViewControls.test.tsx""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorViewControls.tsx:68:9","gcode-inspector","InspectorViewControls","native-button","Fit","{""onClick"":""props.onFit""}","props.disabled","[]","Fit the whole program in view","null","[""src/ui/gcode-inspector/InspectorViewControls.test.tsx""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorViewControls.tsx:77:9","gcode-inspector","InspectorViewControls","native-button","PNG","{""onClick"":""props.onCapture""}","props.disabled","[]","Save a PNG of this view","null","[""src/ui/gcode-inspector/InspectorViewControls.test.tsx""]","source-inventory-only","[]"
"src/ui/gcode-inspector/InspectorViewport.tsx:52:11","gcode-inspector","InspectorViewport","input-control","Show or hide non-cutting travel moves","{""onChange"":""(event) => props.onTravelChange(event.currentTarget.checked)""}","null","[]","Show or hide non-cutting travel moves","null","[]","source-inventory-only","[]"
"src/ui/image-editor/AdjustDialog.tsx:24:7","image-editor","AdjustmentHeading","button-component-call","Image adjustments","{}","null","[]","null","null","[""src/ui/image-editor/AdjustDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/AdjustDialog.tsx:84:9","image-editor","PanelBody","input-control","Preview on canvas","{""onChange"":""(e) => store.setPreviewEnabled(e.target.checked)""}","null","[]","Show the result on the canvas while adjusting","null","[""src/ui/image-editor/AdjustDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/AdjustDialog.tsx:94:9","image-editor","PanelBody","native-button","Reset","{""onClick"":""store.reset""}","null","[]","Reset every slider to its default","null","[""src/ui/image-editor/AdjustDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/AdjustDialog.tsx:102:9","image-editor","PanelBody","native-button","Cancel","{""onClick"":""store.cancel""}","null","[]","Close without changing the image (Esc)","null","[""src/ui/image-editor/AdjustDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/AdjustDialog.tsx:110:9","image-editor","PanelBody","native-button","OK","{""onClick"":""store.commit""}","null","[]","Apply to the image as one undo step (Enter)","null","[""src/ui/image-editor/AdjustDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ColorPickerDialog.tsx:63:11","image-editor","ColorPickerDialog","button-component-call","Paint colours","{}","null","[]","null","null","[""src/ui/image-editor/ColorPickerDialog.test.tsx"",""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ColorPickerDialog.tsx:106:7","image-editor","PickerActions","native-button","Cancel","{""onClick"":""props.onClose""}","null","[]","Close without changing the color (Esc)","null","[""src/ui/image-editor/ColorPickerDialog.test.tsx"",""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ColorPickerDialog.tsx:114:7","image-editor","PickerActions","native-button","OK","{""onClick"":""props.onCommit""}","null","[]","Use this color (Enter)","null","[""src/ui/image-editor/ColorPickerDialog.test.tsx"",""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ColorPickerPad.tsx:22:5","image-editor","ColorPickerPad","other-interactive","Saturation and brightness","{""onPointerDown"":""(event) => { event.currentTarget.setPointerCapture(event.pointerId); setFromPad(event); }"",""onPointerMove"":""(event) => { if (event.buttons === 1) setFromPad(event); }"",""onKeyDown"":""(event) => handleKeyDown(event, props.onChange)""}","null","[]","Drag or use arrows to pick saturation (left/right) and brightness (up/down)","null","[]","source-inventory-only","[]"
"src/ui/image-editor/CurvesEditor.tsx:75:5","image-editor","CurvesEditor","other-interactive","Tone curve editor: click to add a point, drag to shape the curve","{""onPointerDown"":""onPointerDown"",""onPointerMove"":""onPointerMove"",""onPointerUp"":""() => setDragIndex(null)"",""onPointerCancel"":""() => setDragIndex(null)""}","null","[]","Click to add a point; drag to shape; drag a point away to remove it","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorAdjustMenus.tsx:48:7","image-editor","EditorAdjustMenus","button-component-call","Image","{}","null","[]","null","null","[""src/ui/image-editor/EditorAdjustMenus.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/EditorAdjustMenus.tsx:49:7","image-editor","EditorAdjustMenus","button-component-call","Adjust","{}","null","[]","null","null","[""src/ui/image-editor/EditorAdjustMenus.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/EditorAdjustMenus.tsx:54:7","image-editor","EditorAdjustMenus","button-component-call","Filter","{}","null","[]","null","null","[""src/ui/image-editor/EditorAdjustMenus.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/EditorAdjustMenus.tsx:59:7","image-editor","EditorAdjustMenus","native-button","Text…","{""onClick"":""openText""}","null","[]","Add text on a new layer (T)","null","[""src/ui/image-editor/EditorAdjustMenus.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/EditorAdjustMenus.tsx:96:7","image-editor","MenuButton","native-button","{props.label} ▾","{""onClick"":""menu.toggle"",""onKeyDown"":""(event) => { if (event.key !== 'ArrowDown' && event.key !== 'ArrowUp') return; event.preventDefault(); event.stopPropagation(); menu.openAt(event.key === 'ArrowUp' ? 'last' : 'first'); }""}","props.disabledReason !== undefined","[]","props.disabledReason ?? `${props.label} menu — image operations for the Studio document`","null","[""src/ui/image-editor/EditorAdjustMenus.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/EditorAdjustMenus.tsx:119:11","image-editor","MenuButton","other-interactive","","{""onClick"":""menu.close""}","null","[""menu.isOpen""]","null","null","[""src/ui/image-editor/EditorAdjustMenus.test.tsx""]","source-inventory-only","[""nonsemantic-click-target-review""]"
"src/ui/image-editor/EditorAdjustMenus.tsx:137:15","image-editor","MenuButton","native-button","{item.label} {item.hint === '' ? null : <span style={hintStyle}>{item.hint}</span>}","{""onClick"":""() => { menu.close(); item.pick(); }""}","null","[""menu.isOpen""]","item.title","null","[""src/ui/image-editor/EditorAdjustMenus.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/EditorCanvas.tsx:101:7","image-editor","EditorCanvas","other-interactive","Image Studio document canvas","{""onPointerDown"":""pointer.onPointerDown"",""onPointerMove"":""(e) => { hover.onHoverMove(e); pointer.onPointerMove(e); }"",""onPointerUp"":""pointer.onPointerUp"",""onDoubleClick"":""pointer.onDoubleClick"",""onPointerCancel"":""pointer.cancelDrag"",""onPointerLeave"":""hover.onHoverLeave""}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorOptionsBar.tsx:59:7","image-editor","EditorOptionsBar","button-component-call","Tool tutorial","{}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorOptionsBar.tsx:91:9","image-editor","GradientOptions","native-button","{shape === 'linear' ? 'Linear' : 'Radial'}","{""onClick"":""() => setTool({ kind: 'gradient', shape })""}","null","[]","shape === 'linear' ? 'Linear gradient along the drag' : 'Radial gradient out from the drag start'","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorOptionsBar.tsx:124:7","image-editor","CropActions","native-button","✓ Crop","{""onClick"":""commitPendingCrop""}","!hasPending","[]","Commit the crop (Enter) — history clears; mm size follows the same DPI","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorOptionsBar.tsx:134:7","image-editor","CropActions","native-button","✕","{""onClick"":""() => setPendingCrop(null)""}","!hasPending","[]","Discard the crop box (Esc)","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorOptionsBar.tsx:184:15","image-editor","PaintOptions","native-button","`Paint ${swatch.r === 0 ? 'black' : swatch.r === 255 ? 'white' : 'gray'}`","{""onClick"":""() => setForeground(swatch)""}","null","[""props.showColor""]","`Paint ${swatch.r === 0 ? 'black' : swatch.r === 255 ? 'white' : 'gray'}`","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorOptionsBar.tsx:220:9","image-editor","WandOptions","input-control","Select only the connected region under the click; off selects every matching pixel","{""onChange"":""(e) => setContiguous(e.target.checked)""}","null","[]","Select only the connected region under the click; off selects every matching pixel","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorSelectionControls.tsx:38:9","image-editor","SelectionModeButtons","native-button","{entry.glyph}","{""onClick"":""() => setSelectionMode(entry.mode)""}","null","[]","entry.label","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorSelectionControls.tsx:90:9","image-editor","SelectionModifyRow","native-button","{entry.label}","{""onClick"":""() => modifySelection(entry.kind, radius)""}","null","[]","`${entry.label} the selection by ${radius} px (Select ▸ Modify)`","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorSelectionControls.tsx:116:7","image-editor","SelectionActions","button-component-call","Delete","{""onClick"":""deleteSelection""}","null","[]","Clear the selected area to white (Delete)","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorSelectionControls.tsx:122:7","image-editor","SelectionActions","button-component-call","Fill","{""onClick"":""fillSelection""}","null","[]","Fill the selected area with the foreground colour","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorSelectionControls.tsx:128:7","image-editor","SelectionActions","button-component-call","Invert","{""onClick"":""invert""}","null","[]","Invert the selection (Ctrl+Shift+I)","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorSelectionControls.tsx:134:7","image-editor","SelectionActions","button-component-call","Deselect","{""onClick"":""() => select(null)""}","null","[]","Clear the selection (Ctrl+D)","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorSelectionControls.tsx:151:5","image-editor","ActionButton","native-button","{props.label}","{""onClick"":""props.onClick""}","!props.enabled","[]","props.title","null","[]","source-inventory-only","[]"
"src/ui/image-editor/EditorToolStrip.tsx:72:11","image-editor","EditorToolStrip","native-button","entry.label","{""onClick"":""() => setTool(entry.tool)""}","null","[]","`${entry.label}${shapeSuffix} (${entry.shortcut})`","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/EditorToolStrip.tsx:102:9","image-editor","ColorChips","native-button","Choose background color","{""onClick"":""() => setPicking('background')""}","null","[]","Background color — the eraser paints this on the Background layer. Click to choose.","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/EditorToolStrip.tsx:109:9","image-editor","ColorChips","native-button","Choose foreground color","{""onClick"":""() => setPicking('foreground')""}","null","[]","Foreground color — brush, pencil, line, and fill paint this. Click to choose.","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/EditorToolStrip.tsx:118:9","image-editor","ColorChips","native-button","⇄","{""onClick"":""swapColors""}","null","[]","Swap foreground and background colors (X)","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/EditorToolStrip.tsx:126:9","image-editor","ColorChips","native-button","▨","{""onClick"":""resetColors""}","null","[]","Reset to black foreground / white background (D)","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/HistoryPanel.tsx:54:9","image-editor","HistoryPanel","button-component-call","Image history","{}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/image-editor/HistoryPanel.tsx:58:11","image-editor","HistoryPanel","native-button","{row.label}","{""onClick"":""() => jumpEditorHistory(row.target)""}","null","[]","row.isCurrent ? 'Current state' : row.isFuture ? `Redo forward to after ""${row.label}""` : `Jump back to after ""${row.label}""`","null","[]","source-inventory-only","[]"
"src/ui/image-editor/ImageEditorTopBar.tsx:32:9","image-editor","ImageEditorTopBar","button-component-call","","{}","null","[]","null","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ImageEditorTopBar.tsx:33:9","image-editor","ImageEditorTopBar","native-button","Panels","{""onClick"":""props.onToggleHistory""}","null","[]","Show or hide the Layers and History panels","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ImageEditorTopBar.tsx:64:7","image-editor","ActionButtons","native-button","Undo","{""onClick"":""props.actions.undo""}","!props.canUndo","[]","Undo the last editor step (Ctrl+Z)","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ImageEditorTopBar.tsx:73:7","image-editor","ActionButtons","native-button","Redo","{""onClick"":""props.actions.redo""}","!props.canRedo","[]","Redo the last undone editor step (Ctrl+Shift+Z)","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ImageEditorTopBar.tsx:82:7","image-editor","ActionButtons","native-button","Revert","{""onClick"":""props.actions.revert""}","!props.canUndo && !props.session.dirtySinceApply","[]","Discard every session edit and return to the as-opened image","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ImageEditorTopBar.tsx:91:7","image-editor","ActionButtons","native-button","{props.isApplying ? 'Applying…' : 'Apply'}","{""onClick"":""props.actions.apply""}","applyDisabled","[]","Bake the edits into the project image (one undo step)","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ImageEditorTopBar.tsx:100:7","image-editor","ActionButtons","native-button","Apply &amp; Trace","{""onClick"":""props.actions.applyAndTrace""}","props.isApplying","[]","Apply pending edits if needed, then open the tracer","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ImageEditorTopBar.tsx:109:7","image-editor","ActionButtons","native-button","✕","{""onClick"":""props.actions.close""}","null","[]","Close — the editing session is kept and resumes on reopen","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/KerfStatus.tsx:20:9","image-editor","KerfStatus","native-button","Thicken","{""onClick"":""() => applyThicken(check)""}","null","[""not check.removedMask === null""]","Thicken the reversibly mapped active-layer runs (one undo step)","null","[""src/ui/image-editor/KerfStatus.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/LayersPanel.tsx:42:9","image-editor","LayersPanel","button-component-call","Image layers","{}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/image-editor/LayersPanel.tsx:64:13","image-editor","LayersPanel","native-button","{layer.isVisible ? '👁' : '—'}","{""onClick"":""() => updateSession((s) => s.activeLayerId === layer.id ? setActiveLayerProps(s, { isVisible: !layer.isVisible }) : setActiveLayerProps(setActiveLayer(s, layer.id), { isVisible: !layer.isVisible, }), )""}","null","[]","layer.isVisible ? 'Hide this layer' : 'Show this layer'","null","[]","source-inventory-only","[]"
"src/ui/image-editor/LayersPanel.tsx:82:13","image-editor","LayersPanel","native-button","{layer.name}","{""onClick"":""() => updateSession((s) => setActiveLayer(s, layer.id))""}","null","[]","Make this the active paint layer (undo follows your strokes across layers); drag rows to reorder","null","[]","source-inventory-only","[]"
"src/ui/image-editor/LayersPanel.tsx:143:7","image-editor","LayerActions","native-button","+","{""onClick"":""() => updateSession((s) => addLayerAboveActive(s, crypto.randomUUID()))""}","null","[]","Add a transparent layer above the active one","null","[]","source-inventory-only","[]"
"src/ui/image-editor/LayersPanel.tsx:152:7","image-editor","LayerActions","native-button","⧉","{""onClick"":""() => updateSession((s) => duplicateActiveLayer(s, crypto.randomUUID()))""}","null","[]","Duplicate the active layer","null","[]","source-inventory-only","[]"
"src/ui/image-editor/LayersPanel.tsx:161:7","image-editor","LayerActions","native-button","↑","{""onClick"":""() => updateSession((s) => moveActiveLayer(s, 1))""}","null","[]","Move the active layer up","null","[]","source-inventory-only","[]"
"src/ui/image-editor/LayersPanel.tsx:170:7","image-editor","LayerActions","native-button","↓","{""onClick"":""() => updateSession((s) => moveActiveLayer(s, -1))""}","null","[]","Move the active layer down","null","[]","source-inventory-only","[]"
"src/ui/image-editor/LayersPanel.tsx:179:7","image-editor","LayerActions","native-button","⤓","{""onClick"":""() => updateSession((s) => mergeActiveLayerDown(s))""}","!props.canMerge","[]","Merge the active layer into the one below it","null","[]","source-inventory-only","[]"
"src/ui/image-editor/LayersPanel.tsx:189:7","image-editor","LayerActions","native-button","🗑","{""onClick"":""() => updateSession((s) => removeActiveLayer(s))""}","!props.canMerge","[]","Delete the active layer (the last layer always stays)","null","[]","source-inventory-only","[]"
"src/ui/image-editor/ResizeDialog.tsx:49:11","image-editor","ResizeBody","button-component-call","Image size","{}","null","[]","null","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ResizeDialog.tsx:65:13","image-editor","ResizeBody","input-control","Constrain proportions","{""onChange"":""(e) => store.setLockAspect(e.target.checked)""}","null","[""dialog.kind === 'image-size'""]","Keep the width/height ratio while editing","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ResizeDialog.tsx:83:11","image-editor","ResizeBody","native-button","Cancel","{""onClick"":""store.cancel""}","null","[]","Close without resizing (Esc)","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ResizeDialog.tsx:91:11","image-editor","ResizeBody","native-button","OK","{""onClick"":""store.commit""}","null","[]","Resize the working image (Enter)","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/ResizeDialog.tsx:141:13","image-editor","AnchorGrid","native-button","{isActive ? '●' : '·'}","{""onClick"":""() => props.onPick({ x, y })""}","null","[]","`Anchor the existing pixels at ${anchorName(x, y)}`","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/TextDialog.tsx:46:11","image-editor","TextDialogBody","button-component-call","Image text","{}","null","[]","null","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/TextDialog.tsx:64:11","image-editor","TextDialogBody","native-button","Cancel","{""onClick"":""state.close""}","null","[]","Close without adding text (Esc)","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/image-editor/TextDialog.tsx:72:11","image-editor","TextDialogBody","native-button","OK","{""onClick"":""() => void state.commit()""}","state.text.trim().length === 0","[]","Rasterize onto a new layer (Ctrl+Enter)","null","[""src/ui/image-editor/ImageStudioAccessibility.test.tsx""]","source-inventory-only","[]"
"src/ui/kit/Button.tsx:35:5","kit","Button","native-button","{children}","{}","null","[]","hoverTitle","null","[""src/ui/kit/Button.test.tsx"",""src/ui/kit/Dialog.test.tsx""]","source-inventory-only","[]"
"src/ui/kit/Dialog.tsx:52:9","kit","heading","button-component-call","","{}","null","[""not props.tutorialId === undefined""]","null","null","[""src/ui/kit/Dialog.test.tsx""]","source-inventory-only","[]"
"src/ui/kit/IconButton.tsx:32:5","kit","IconButton","native-button","props.label","{""onClick"":""props.onClick""}","props.disabled ?? false","[]","title","null","[""src/ui/kit/Button.test.tsx""]","source-inventory-only","[]"
"src/ui/kit/RailSection.tsx:22:7","kit","RailSection","disclosure","{props.label} {props.badge === undefined ? null : <span className=""lf-section-badge"">{props.badge}</span>}","{}","null","[]","props.hint","null","[""src/ui/kit/RailSection.test.tsx""]","source-inventory-only","[]"
"src/ui/kit/RailSection.tsx:29:13","kit","RailSection","button-component-call","","{}","null","[""not props.tutorialId === undefined""]","null","null","[""src/ui/kit/RailSection.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/AccessoryResetControls.tsx:31:7","laser","AccessoryResetControls","native-button","{busy ? 'Stopping…' : 'Stop spindle & coolant'}","{""onClick"":""() => { if (jobAwareConfirm(STOP_ACCESSORIES_CONFIRMATION)) { void stopAccessories(sendConsoleCommand, setBusy); } }""}","busy || disabled","[]","Send one acknowledged GRBL block containing M5 (spindle off) and M9 (coolant off).","null","[]","source-inventory-only","[]"
"src/ui/laser/AutofocusEditor.tsx:40:11","laser","AutofocusEditor","native-button","Use {p.label}","{""onClick"":""() => props.onChange(p.command)""}","null","[]","p.hint","null","[""src/ui/laser/AutofocusEditor.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/CheckpointResumeBanner.tsx:44:9","laser","CheckpointResumeBanner","disclosure","Interrupted job saved {' '} · {capsule.artifact.machineKind === 'cnc' ? 'router' : 'laser'} · {capsule.ackedLines} {' '} of {capsule.sendableLines} lines acknowledged","{}","null","[]","Expand the isolated interrupted-job recovery options.","null","[""src/ui/laser/CheckpointResumeBanner.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/CheckpointResumeBanner.tsx:140:7","laser","RecoveryActions","native-button","{props.capsule.artifact.machineKind === 'cnc' ? 'Review supervised recovery' : 'Review recovery'}","{""onClick"":""props.onReview""}","props.disabled || props.claimActive","[]","Open a read-only review. No live state changes until final supervised Start.","null","[""src/ui/laser/CheckpointResumeBanner.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/CheckpointResumeBanner.tsx:150:7","laser","RecoveryActions","native-button","Discard","{""onClick"":""() => void discard()""}","props.disabled","[]","Permanently discard only this isolated recovery capsule.","null","[""src/ui/laser/CheckpointResumeBanner.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/CncPassRecoveryChecklist.tsx:46:11","laser","CncPassRecoveryChecklist","input-control","Keep the controller's retained position — available only with session-continuity evidence.","{""onChange"":""() => onChange({ ...checklist, position: { kind: 'retained-confirmed' } })""}","props.retainedPositionIssue !== null","[]","Keep the controller's retained position — available only with session-continuity evidence.","null","[]","source-inventory-only","[]"
"src/ui/laser/CncPassRecoveryChecklist.tsx:63:11","laser","CncPassRecoveryChecklist","input-control","Position was re-established by hand before recovery.","{""onChange"":""() => onChange({ ...checklist, position: { kind: 're-zeroed' } })""}","null","[]","Position was re-established by hand before recovery.","null","[]","source-inventory-only","[]"
"src/ui/laser/CncPassRecoveryChecklist.tsx:84:7","laser","ReviewCheck","input-control","props.label","{""onChange"":""(event) => props.onChange(event.currentTarget.checked)""}","null","[]","props.label","null","[]","source-inventory-only","[]"
"src/ui/laser/CncPassRecoveryWizard.tsx:112:7","laser","WizardActions","native-button","Close","{""onClick"":""props.onClose""}","props.starting","[]","Close without moving the machine.","null","[""src/ui/laser/CncPassRecoveryWizard.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/CncPassRecoveryWizard.tsx:120:7","laser","WizardActions","native-button","Advanced: mid-pass runway…","{""onClick"":""props.onAdvanced""}","props.starting","[]","Open the advanced mid-pass runway recovery review instead.","null","[""src/ui/laser/CncPassRecoveryWizard.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/CncPassRecoveryWizard.tsx:128:7","laser","WizardActions","native-button","{props.starting ? 'Starting recovery…' : 'Start pass recovery'}","{""onClick"":""props.onStart""}","!props.canStart","[]","Run the ordinary CNC Start gates, then stream the newly generated recovery job.","null","[""src/ui/laser/CncPassRecoveryWizard.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/CncRecoveryPreviewWizard.tsx:125:7","laser","RecoveryWizardActions","native-button","Close","{""onClick"":""props.onClose""}","props.starting","[]","props.starting ? 'Wait for the supervised recovery start attempt to finish.' : 'Close without moving the machine.'","null","[""src/ui/laser/CncRecoveryPreviewWizard.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/CncRecoveryPreviewWizard.tsx:138:9","laser","RecoveryWizardActions","native-button","Back","{""onClick"":""() => props.onStep(STEPS[props.stepIndex - 1] ?? 'evidence')""}","props.starting","[""props.stepIndex > 0""]","Return to the previous recovery review step.","null","[""src/ui/laser/CncRecoveryPreviewWizard.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/CncRecoveryPreviewWizard.tsx:148:9","laser","RecoveryWizardActions","native-button","Next: {nextStepLabel(props.step)}","{""onClick"":""() => props.onStep(STEPS[props.stepIndex + 1] ?? 'decision')""}","nextDisabled(props.step, props.model, props.reviewComplete)","[""props.stepIndex < STEPS.length - 1""]","Continue after completing every requirement on this recovery review step.","null","[""src/ui/laser/CncRecoveryPreviewWizard.test.tsx""]","source-inventory-only","[]"
